Ticker,Descrição,Valor
NEWL11,Montante final na POUPANÇA,"R$ 53.000,00"
NEWL11,Montante final no FUNDO,"R$ 56.480,31"
NEWL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.187,19"
NEWL11,Valorização patrimonial no fundo,"R$ 51.293,12"
NEWL11,NEWL11 X POUPANÇA,"6,57%"
NEWU11,Aplicação em 12 meses,"R$ 50.000,00"
NEWU11,Montante final na POUPANÇA,"R$ 53.000,00"
NEWU11,Montante final no FUNDO,"R$ 56.171,34"
NEWU11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.272,96"
NEWU11,Valorização patrimonial no fundo,"R$ 54.898,38"
NEWU11,NEWU11 X POUPANÇA,"5,98%"
NEXG11,Aplicação em 12 meses,"R$ 50.000,00"
NEXG11,Montante final na POUPANÇA,"R$ 53.000,00"
NEXG11,Montante final no FUNDO,"R$ 59.781,02"
NEXG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.199,61"
NEXG11,Valorização patrimonial no fundo,"R$ 58.581,41"
NEXG11,NEXG11 X POUPANÇA,"12,79%"
NIVT11,Aplicação em 12 meses,"R$ 50.000,00"
NIVT11,Montante final na POUPANÇA,N/A
NIVT11,Montante final no FUNDO,N/A
NIVT11,Rendimento (ISENTO DE IR) no FUNDO,N/A
NIVT11,Valorização patrimonial no fundo,N/A
NIVT11,NIVT11 X POUPANÇA,N/A
NSLU11,Aplicação em 12 meses,"R$ 50.000,00"
NSLU11,Montante final na POUPANÇA,"R$ 53.000,00"
NSLU11,Montante final no FUNDO,"R$ 53.448,95"
NSLU11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.133,65"
NSLU11,Valorização patrimonial no fundo,"R$ 48.315,29"
NSLU11,NSLU11 X POUPANÇA,"0,85%"
NSLU11B,Aplicação em 12 meses,"R$ 50.000,00"
NSLU11B,Montante final na POUPANÇA,N/A
NSLU11B,Montante final no FUNDO,N/A
NSLU11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
NSLU11B,Valorização patrimonial no fundo,N/A
NSLU11B,NSLU11B X POUPANÇA,N/A
NUIF11,Aplicação em 12 meses,"R$ 50.000,00"
NUIF11,Montante final na POUPANÇA,"R$ 53.000,00"
NUIF11,Montante final no FUNDO,"R$ 56.456,96"
NUIF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.184,00"
NUIF11,Valorização patrimonial no fundo,"R$ 51.272,96"
NUIF11,NUIF11 X POUPANÇA,"6,52%"
NVHO11,Aplicação em 12 meses,"R$ 50.000,00"
NVHO11,Montante final na POUPANÇA,"R$ 53.000,00"
NVHO11,Montante final no FUNDO,"R$ 67.854,90"
NVHO11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.820,55"
NVHO11,Valorização patrimonial no fundo,"R$ 64.034,35"
NVHO11,NVHO11 X POUPANÇA,"28,03%"
NVIF11B,Aplicação em 12 meses,"R$ 50.000,00"
NVIF11B,Montante final na POUPANÇA,"R$ 53.000,00"
NVIF11B,Montante final no FUNDO,"R$ 52.385,37"
NVIF11B,Rendimento (ISENTO DE IR) no FUNDO,"R$ 2.385,37"
NVIF11B,Valorização patrimonial no fundo,"R$ 50.000,00"
NVIF11B,NVIF11B X POUPANÇA,"-1,16%"
NVRP11,Aplicação em 12 meses,"R$ 50.000,00"
NVRP11,Montante final na POUPANÇA,"R$ 53.000,00"
NVRP11,Montante final no FUNDO,N/A
NVRP11,Rendimento (ISENTO DE IR) no FUNDO,N/A
NVRP11,Valorização patrimonial no fundo,"R$ 14.707,40"
NVRP11,NVRP11 X POUPANÇA,N/A
OBAL11,Aplicação em 12 meses,"R$ 50.000,00"
OBAL11,Montante final na POUPANÇA,"R$ 53.000,00"
OBAL11,Montante final no FUNDO,N/A
OBAL11,Rendimento (ISENTO DE IR) no FUNDO,N/A
OBAL11,Valorização patrimonial no fundo,"R$ 49.990,05"
OBAL11,OBAL11 X POUPANÇA,N/A
OCRE11,Aplicação em 12 meses,"R$ 50.000,00"
OCRE11,Montante final na POUPANÇA,"R$ 53.000,00"
OCRE11,Montante final no FUNDO,"R$ 44.814,81"
OCRE11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.609,81"
OCRE11,Valorização patrimonial no fundo,"R$ 39.205,00"
OCRE11,OCRE11 X POUPANÇA,"-15,44%"
OGHY11,Aplicação em 12 meses,"R$ 50.000,00"
OGHY11,Montante final na POUPANÇA,"R$ 53.000,00"
OGHY11,Montante final no FUNDO,"R$ 45.409,75"
OGHY11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.038,49"
OGHY11,Valorização patrimonial no fundo,"R$ 42.371,26"
OGHY11,OGHY11 X POUPANÇA,"-14,32%"
OGIN11,Aplicação em 12 meses,"R$ 50.000,00"
OGIN11,Montante final na POUPANÇA,"R$ 53.000,00"
OGIN11,Montante final no FUNDO,"R$ 64.262,29"
OGIN11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.307,30"
OGIN11,Valorização patrimonial no fundo,"R$ 56.954,99"
OGIN11,OGIN11 X POUPANÇA,"21,25%"
OIAG11,Aplicação em 12 meses,"R$ 50.000,00"
OIAG11,Montante final na POUPANÇA,"R$ 53.000,00"
OIAG11,Montante final no FUNDO,"R$ 51.535,10"
OIAG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 8.039,68"
OIAG11,Valorização patrimonial no fundo,"R$ 43.495,42"
OIAG11,OIAG11 X POUPANÇA,"-2,76%"
ONDV11,Aplicação em 12 meses,"R$ 50.000,00"
ONDV11,Montante final na POUPANÇA,N/A
ONDV11,Montante final no FUNDO,N/A
ONDV11,Rendimento (ISENTO DE IR) no FUNDO,N/A
ONDV11,Valorização patrimonial no fundo,N/A
ONDV11,ONDV11 X POUPANÇA,N/A
ONEF11,Aplicação em 12 meses,"R$ 50.000,00"
ONEF11,Montante final na POUPANÇA,"R$ 53.000,00"
ONEF11,Montante final no FUNDO,"R$ 59.007,06"
ONEF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 9.121,62"
ONEF11,Valorização patrimonial no fundo,"R$ 49.885,44"
ONEF11,ONEF11 X POUPANÇA,"11,33%"
OPEQ11,Aplicação em 12 meses,"R$ 50.000,00"
OPEQ11,Montante final na POUPANÇA,N/A
OPEQ11,Montante final no FUNDO,N/A
OPEQ11,Rendimento (ISENTO DE IR) no FUNDO,N/A
OPEQ11,Valorização patrimonial no fundo,N/A
OPEQ11,OPEQ11 X POUPANÇA,N/A
OPHF11,Aplicação em 12 meses,"R$ 50.000,00"
OPHF11,Montante final na POUPANÇA,N/A
OPHF11,Montante final no FUNDO,N/A
OPHF11,Rendimento (ISENTO DE IR) no FUNDO,N/A
OPHF11,Valorização patrimonial no fundo,N/A
OPHF11,OPHF11 X POUPANÇA,N/A
OPTM11,Aplicação em 12 meses,"R$ 50.000,00"
OPTM11,Montante final na POUPANÇA,N/A
OPTM11,Montante final no FUNDO,N/A
OPTM11,Rendimento (ISENTO DE IR) no FUNDO,N/A
OPTM11,Valorização patrimonial no fundo,N/A
OPTM11,OPTM11 X POUPANÇA,N/A
ORPD11,Aplicação em 12 meses,"R$ 50.000,00"
ORPD11,Montante final na POUPANÇA,"R$ 53.000,00"
ORPD11,Montante final no FUNDO,N/A
ORPD11,Rendimento (ISENTO DE IR) no FUNDO,N/A
ORPD11,Valorização patrimonial no fundo,"R$ 48.436,85"
ORPD11,ORPD11 X POUPANÇA,N/A
OUCY11,Aplicação em 12 meses,"R$ 50.000,00"
OUCY11,Montante final na POUPANÇA,N/A
OUCY11,Montante final no FUNDO,N/A
OUCY11,Rendimento (ISENTO DE IR) no FUNDO,N/A
OUCY11,Valorização patrimonial no fundo,N/A
OUCY11,OUCY11 X POUPANÇA,N/A
OUFF11,Aplicação em 12 meses,"R$ 50.000,00"
OUFF11,Montante final na POUPANÇA,"R$ 53.000,00"
OUFF11,Montante final no FUNDO,"R$ 48.572,34"
OUFF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.074,30"
OUFF11,Valorização patrimonial no fundo,"R$ 42.498,03"
OUFF11,OUFF11 X POUPANÇA,"-8,35%"
OUJP11,Aplicação em 12 meses,"R$ 50.000,00"
OUJP11,Montante final na POUPANÇA,"R$ 53.000,00"
OUJP11,Montante final no FUNDO,"R$ 47.671,84"
OUJP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.915,42"
OUJP11,Valorização patrimonial no fundo,"R$ 40.756,42"
OUJP11,OUJP11 X POUPANÇA,"-10,05%"
OULG11,Aplicação em 12 meses,"R$ 50.000,00"
OULG11,Montante final na POUPANÇA,"R$ 53.000,00"
OULG11,Montante final no FUNDO,"R$ 39.370,45"
OULG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 3.115,50"
OULG11,Valorização patrimonial no fundo,"R$ 36.254,95"
OULG11,OULG11 X POUPANÇA,"-25,72%"
OULG11B,Aplicação em 12 meses,"R$ 50.000,00"
OULG11B,Montante final na POUPANÇA,N/A
OULG11B,Montante final no FUNDO,N/A
OULG11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
OULG11B,Valorização patrimonial no fundo,N/A
OULG11B,OULG11B X POUPANÇA,N/A
OURE11,Aplicação em 12 meses,"R$ 50.000,00"
OURE11,Montante final na POUPANÇA,"R$ 53.000,00"
OURE11,Montante final no FUNDO,"R$ 55.123,78"
OURE11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.163,16"
OURE11,Valorização patrimonial no fundo,"R$ 48.960,63"
OURE11,OURE11 X POUPANÇA,"4,01%"
PABY11,Aplicação em 12 meses,"R$ 50.000,00"
PABY11,Montante final na POUPANÇA,"R$ 53.000,00"
PABY11,Montante final no FUNDO,N/A
PABY11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PABY11,Valorização patrimonial no fundo,"R$ 28.231,31"
PABY11,PABY11 X POUPANÇA,N/A
PATA11,Aplicação em 12 meses,"R$ 50.000,00"
PATA11,Montante final na POUPANÇA,N/A
PATA11,Montante final no FUNDO,N/A
PATA11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PATA11,Valorização patrimonial no fundo,N/A
PATA11,PATA11 X POUPANÇA,N/A
PATB11,Aplicação em 12 meses,"R$ 50.000,00"
PATB11,Montante final na POUPANÇA,N/A
PATB11,Montante final no FUNDO,N/A
PATB11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PATB11,Valorização patrimonial no fundo,N/A
PATB11,PATB11 X POUPANÇA,N/A
PATC11,Aplicação em 12 meses,"R$ 50.000,00"
PATC11,Montante final na POUPANÇA,"R$ 53.000,00"
PATC11,Montante final no FUNDO,"R$ 34.332,57"
PATC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 8.798,42"
PATC11,Valorização patrimonial no fundo,"R$ 25.534,15"
PATC11,PATC11 X POUPANÇA,"-35,22%"
PATL11,Aplicação em 12 meses,"R$ 50.000,00"
PATL11,Montante final na POUPANÇA,"R$ 53.000,00"
PATL11,Montante final no FUNDO,"R$ 46.597,83"
PATL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.894,19"
PATL11,Valorização patrimonial no fundo,"R$ 40.703,64"
PATL11,PATL11 X POUPANÇA,"-12,08%"
PBLV11,Aplicação em 12 meses,"R$ 50.000,00"
PBLV11,Montante final na POUPANÇA,"R$ 53.000,00"
PBLV11,Montante final no FUNDO,"R$ 56.633,73"
PBLV11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.633,73"
PBLV11,Valorização patrimonial no fundo,"R$ 50.000,00"
PBLV11,PBLV11 X POUPANÇA,"6,86%"
PCAS11,Aplicação em 12 meses,"R$ 50.000,00"
PCAS11,Montante final na POUPANÇA,N/A
PCAS11,Montante final no FUNDO,N/A
PCAS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PCAS11,Valorização patrimonial no fundo,N/A
PCAS11,PCAS11 X POUPANÇA,N/A
PDDA11B,Aplicação em 12 meses,"R$ 50.000,00"
PDDA11B,Montante final na POUPANÇA,N/A
PDDA11B,Montante final no FUNDO,N/A
PDDA11B,Rendimento (ISENTO DE IR) no FUNDO,N/A
PDDA11B,Valorização patrimonial no fundo,N/A
PDDA11B,PDDA11B X POUPANÇA,N/A
PEMA11,Aplicação em 12 meses,"R$ 50.000,00"
PEMA11,Montante final na POUPANÇA,"R$ 53.000,00"
PEMA11,Montante final no FUNDO,"R$ 43.149,91"
PEMA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 9.383,41"
PEMA11,Valorização patrimonial no fundo,"R$ 33.766,50"
PEMA11,PEMA11 X POUPANÇA,"-18,59%"
PFIN11,Aplicação em 12 meses,"R$ 50.000,00"
PFIN11,Montante final na POUPANÇA,"R$ 53.000,00"
PFIN11,Montante final no FUNDO,N/A
PFIN11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PFIN11,Valorização patrimonial no fundo,"R$ 54.623,24"
PFIN11,PFIN11 X POUPANÇA,N/A
PICE11,Aplicação em 12 meses,"R$ 50.000,00"
PICE11,Montante final na POUPANÇA,"R$ 53.000,00"
PICE11,Montante final no FUNDO,N/A
PICE11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PICE11,Valorização patrimonial no fundo,"R$ 29.432,06"
PICE11,PICE11 X POUPANÇA,N/A
PLCA11,Aplicação em 12 meses,"R$ 50.000,00"
PLCA11,Montante final na POUPANÇA,"R$ 53.000,00"
PLCA11,Montante final no FUNDO,"R$ 50.996,06"
PLCA11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.614,12"
PLCA11,Valorização patrimonial no fundo,"R$ 43.381,94"
PLCA11,PLCA11 X POUPANÇA,"-3,78%"
PLCR11,Aplicação em 12 meses,"R$ 50.000,00"
PLCR11,Montante final na POUPANÇA,"R$ 53.000,00"
PLCR11,Montante final no FUNDO,"R$ 53.801,29"
PLCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.675,96"
PLCR11,Valorização patrimonial no fundo,"R$ 48.125,33"
PLCR11,PLCR11 X POUPANÇA,"1,51%"
PLOG11,Aplicação em 12 meses,"R$ 50.000,00"
PLOG11,Montante final na POUPANÇA,"R$ 53.000,00"
PLOG11,Montante final no FUNDO,"R$ 53.977,94"
PLOG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.666,10"
PLOG11,Valorização patrimonial no fundo,"R$ 47.311,84"
PLOG11,PLOG11 X POUPANÇA,"1,85%"
PLRI11,Aplicação em 12 meses,"R$ 50.000,00"
PLRI11,Montante final na POUPANÇA,"R$ 53.000,00"
PLRI11,Montante final no FUNDO,"R$ 67.889,65"
PLRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 20.879,35"
PLRI11,Valorização patrimonial no fundo,"R$ 47.010,30"
PLRI11,PLRI11 X POUPANÇA,"28,09%"
PMFO11,Aplicação em 12 meses,"R$ 50.000,00"
PMFO11,Montante final na POUPANÇA,"R$ 53.000,00"
PMFO11,Montante final no FUNDO,"R$ 55.366,46"
PMFO11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.927,01"
PMFO11,Valorização patrimonial no fundo,"R$ 50.439,45"
PMFO11,PMFO11 X POUPANÇA,"4,47%"
PMIS11,Aplicação em 12 meses,"R$ 50.000,00"
PMIS11,Montante final na POUPANÇA,"R$ 53.000,00"
PMIS11,Montante final no FUNDO,"R$ 55.941,82"
PMIS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.311,86"
PMIS11,Valorização patrimonial no fundo,"R$ 51.629,95"
PMIS11,PMIS11 X POUPANÇA,"5,55%"
PNCR11,Aplicação em 12 meses,"R$ 50.000,00"
PNCR11,Montante final na POUPANÇA,"R$ 53.000,00"
PNCR11,Montante final no FUNDO,"R$ 57.224,21"
PNCR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 10.358,04"
PNCR11,Valorização patrimonial no fundo,"R$ 46.866,17"
PNCR11,PNCR11 X POUPANÇA,"7,97%"
PNDL11,Aplicação em 12 meses,"R$ 50.000,00"
PNDL11,Montante final na POUPANÇA,"R$ 53.000,00"
PNDL11,Montante final no FUNDO,"R$ 46.325,80"
PNDL11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 269,22"
PNDL11,Valorização patrimonial no fundo,"R$ 46.056,58"
PNDL11,PNDL11 X POUPANÇA,"-12,59%"
PNLM11,Aplicação em 12 meses,"R$ 50.000,00"
PNLM11,Montante final na POUPANÇA,N/A
PNLM11,Montante final no FUNDO,N/A
PNLM11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PNLM11,Valorização patrimonial no fundo,N/A
PNLM11,PNLM11 X POUPANÇA,N/A
PNLN11,Aplicação em 12 meses,"R$ 50.000,00"
PNLN11,Montante final na POUPANÇA,N/A
PNLN11,Montante final no FUNDO,N/A
PNLN11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PNLN11,Valorização patrimonial no fundo,N/A
PNLN11,PNLN11 X POUPANÇA,N/A
PNPR11,Aplicação em 12 meses,"R$ 50.000,00"
PNPR11,Montante final na POUPANÇA,"R$ 53.000,00"
PNPR11,Montante final no FUNDO,"R$ 38.596,30"
PNPR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 813,03"
PNPR11,Valorização patrimonial no fundo,"R$ 37.783,27"
PNPR11,PNPR11 X POUPANÇA,"-27,18%"
PNRC11,Aplicação em 12 meses,"R$ 50.000,00"
PNRC11,Montante final na POUPANÇA,"R$ 53.000,00"
PNRC11,Montante final no FUNDO,"R$ 7.864,50"
PNRC11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.853,70"
PNRC11,Valorização patrimonial no fundo,"R$ 10,80"
PNRC11,PNRC11 X POUPANÇA,"-85,16%"
PORD11,Aplicação em 12 meses,"R$ 50.000,00"
PORD11,Montante final na POUPANÇA,"R$ 53.000,00"
PORD11,Montante final no FUNDO,"R$ 57.321,83"
PORD11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.466,85"
PORD11,Valorização patrimonial no fundo,"R$ 50.854,98"
PORD11,PORD11 X POUPANÇA,"8,15%"
PPEI11,Aplicação em 12 meses,"R$ 50.000,00"
PPEI11,Montante final na POUPANÇA,"R$ 53.000,00"
PPEI11,Montante final no FUNDO,N/A
PPEI11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PPEI11,Valorização patrimonial no fundo,"R$ 55.024,85"
PPEI11,PPEI11 X POUPANÇA,N/A
PQAG11,Aplicação em 12 meses,"R$ 50.000,00"
PQAG11,Montante final na POUPANÇA,"R$ 53.000,00"
PQAG11,Montante final no FUNDO,"R$ 57.835,72"
PQAG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.547,84"
PQAG11,Valorização patrimonial no fundo,"R$ 53.287,88"
PQAG11,PQAG11 X POUPANÇA,"9,12%"
PQDP11,Aplicação em 12 meses,"R$ 50.000,00"
PQDP11,Montante final na POUPANÇA,"R$ 53.000,00"
PQDP11,Montante final no FUNDO,"R$ 54.206,09"
PQDP11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.203,97"
PQDP11,Valorização patrimonial no fundo,"R$ 49.002,11"
PQDP11,PQDP11 X POUPANÇA,"2,28%"
PRSN11B,Aplicação em 12 meses,"R$ 50.000,00"
PRSN11B,Montante final na POUPANÇA,"R$ 53.000,00"
PRSN11B,Montante final no FUNDO,"R$ 62.506,20"
PRSN11B,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.016,36"
PRSN11B,Valorização patrimonial no fundo,"R$ 56.489,85"
PRSN11B,PRSN11B X POUPANÇA,"17,94%"
PRSV11,Aplicação em 12 meses,"R$ 50.000,00"
PRSV11,Montante final na POUPANÇA,"R$ 53.000,00"
PRSV11,Montante final no FUNDO,N/A
PRSV11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PRSV11,Valorização patrimonial no fundo,"R$ 36.740,23"
PRSV11,PRSV11 X POUPANÇA,N/A
PRTS11,Aplicação em 12 meses,"R$ 50.000,00"
PRTS11,Montante final na POUPANÇA,"R$ 53.000,00"
PRTS11,Montante final no FUNDO,"R$ 50.023,27"
PRTS11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 23,27"
PRTS11,Valorização patrimonial no fundo,"R$ 50.000,00"
PRTS11,PRTS11 X POUPANÇA,"-5,62%"
PRZS11,Aplicação em 12 meses,"R$ 50.000,00"
PRZS11,Montante final na POUPANÇA,N/A
PRZS11,Montante final no FUNDO,N/A
PRZS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PRZS11,Valorização patrimonial no fundo,N/A
PRZS11,PRZS11 X POUPANÇA,N/A
PULV11,Aplicação em 12 meses,"R$ 50.000,00"
PULV11,Montante final na POUPANÇA,"R$ 53.000,00"
PULV11,Montante final no FUNDO,"R$ 53.239,00"
PULV11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.074,00"
PULV11,Valorização patrimonial no fundo,"R$ 49.165,00"
PULV11,PULV11 X POUPANÇA,"0,45%"
PURB11,Aplicação em 12 meses,"R$ 50.000,00"
PURB11,Montante final na POUPANÇA,N/A
PURB11,Montante final no FUNDO,N/A
PURB11,Rendimento (ISENTO DE IR) no FUNDO,N/A
PURB11,Valorização patrimonial no fundo,N/A
PURB11,PURB11 X POUPANÇA,N/A
PVBI11,Aplicação em 12 meses,"R$ 50.000,00"
PVBI11,Montante final na POUPANÇA,"R$ 53.000,00"
PVBI11,Montante final no FUNDO,"R$ 50.627,43"
PVBI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.301,31"
PVBI11,Valorização patrimonial no fundo,"R$ 46.326,12"
PVBI11,PVBI11 X POUPANÇA,"-4,48%"
QAGR11,Aplicação em 12 meses,"R$ 50.000,00"
QAGR11,Montante final na POUPANÇA,"R$ 53.000,00"
QAGR11,Montante final no FUNDO,"R$ 53.305,91"
QAGR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 5.619,17"
QAGR11,Valorização patrimonial no fundo,"R$ 47.686,74"
QAGR11,QAGR11 X POUPANÇA,"0,58%"
QAMI11,Aplicação em 12 meses,"R$ 50.000,00"
QAMI11,Montante final na POUPANÇA,"R$ 53.000,00"
QAMI11,Montante final no FUNDO,"R$ 54.140,56"
QAMI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.003,00"
QAMI11,Valorização patrimonial no fundo,"R$ 53.137,56"
QAMI11,QAMI11 X POUPANÇA,"2,15%"
QIFF11,Aplicação em 12 meses,"R$ 50.000,00"
QIFF11,Montante final na POUPANÇA,N/A
QIFF11,Montante final no FUNDO,N/A
QIFF11,Rendimento (ISENTO DE IR) no FUNDO,N/A
QIFF11,Valorização patrimonial no fundo,N/A
QIFF11,QIFF11 X POUPANÇA,N/A
QIRI11,Aplicação em 12 meses,"R$ 50.000,00"
QIRI11,Montante final na POUPANÇA,"R$ 53.000,00"
QIRI11,Montante final no FUNDO,"R$ 49.813,06"
QIRI11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 422,40"
QIRI11,Valorização patrimonial no fundo,"R$ 49.390,66"
QIRI11,QIRI11 X POUPANÇA,"-6,01%"
QMFF11,Aplicação em 12 meses,"R$ 50.000,00"
QMFF11,Montante final na POUPANÇA,N/A
QMFF11,Montante final no FUNDO,N/A
QMFF11,Rendimento (ISENTO DE IR) no FUNDO,N/A
QMFF11,Valorização patrimonial no fundo,N/A
QMFF11,QMFF11 X POUPANÇA,N/A
QTZD11,Aplicação em 12 meses,"R$ 50.000,00"
QTZD11,Montante final na POUPANÇA,N/A
QTZD11,Montante final no FUNDO,N/A
QTZD11,Rendimento (ISENTO DE IR) no FUNDO,N/A
QTZD11,Valorização patrimonial no fundo,N/A
QTZD11,QTZD11 X POUPANÇA,N/A
RBBV11,Aplicação em 12 meses,"R$ 50.000,00"
RBBV11,Montante final na POUPANÇA,"R$ 53.000,00"
RBBV11,Montante final no FUNDO,N/A
RBBV11,Rendimento (ISENTO DE IR) no FUNDO,N/A
RBBV11,Valorização patrimonial no fundo,"R$ 50.000,00"
RBBV11,RBBV11 X POUPANÇA,N/A
RBCB11,Aplicação em 12 meses,"R$ 50.000,00"
RBCB11,Montante final na POUPANÇA,"R$ 53.000,00"
RBCB11,Montante final no FUNDO,N/A
RBCB11,Rendimento (ISENTO DE IR) no FUNDO,N/A
RBCB11,Valorização patrimonial no fundo,"R$ 50.000,00"
RBCB11,RBCB11 X POUPANÇA,N/A
RBCO11,Aplicação em 12 meses,"R$ 50.000,00"
RBCO11,Montante final na POUPANÇA,N/A
RBCO11,Montante final no FUNDO,N/A
RBCO11,Rendimento (ISENTO DE IR) no FUNDO,N/A
RBCO11,Valorização patrimonial no fundo,N/A
RBCO11,RBCO11 X POUPANÇA,N/A
RBDS11,Aplicação em 12 meses,"R$ 50.000,00"
RBDS11,Montante final na POUPANÇA,"R$ 53.000,00"
RBDS11,Montante final no FUNDO,N/A
RBDS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
RBDS11,Valorização patrimonial no fundo,"R$ 54.299,83"
RBDS11,RBDS11 X POUPANÇA,N/A
RBED11,Aplicação em 12 meses,"R$ 50.000,00"
RBED11,Montante final na POUPANÇA,"R$ 53.000,00"
RBED11,Montante final no FUNDO,"R$ 55.550,87"
RBED11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.029,80"
RBED11,Valorização patrimonial no fundo,"R$ 49.521,07"
RBED11,RBED11 X POUPANÇA,"4,81%"
RBFF11,Aplicação em 12 meses,"R$ 50.000,00"
RBFF11,Montante final na POUPANÇA,"R$ 53.000,00"
RBFF11,Montante final no FUNDO,"R$ 55.100,51"
RBFF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 4.975,53"
RBFF11,Valorização patrimonial no fundo,"R$ 50.124,98"
RBFF11,RBFF11 X POUPANÇA,"3,96%"
RBGS11,Aplicação em 12 meses,"R$ 50.000,00"
RBGS11,Montante final na POUPANÇA,"R$ 53.000,00"
RBGS11,Montante final no FUNDO,N/A
RBGS11,Rendimento (ISENTO DE IR) no FUNDO,N/A
RBGS11,Valorização patrimonial no fundo,"R$ 50.000,00"
RBGS11,RBGS11 X POUPANÇA,N/A
RBHG11,Aplicação em 12 meses,"R$ 50.000,00"
RBHG11,Montante final na POUPANÇA,"R$ 53.000,00"
RBHG11,Montante final no FUNDO,"R$ 55.054,62"
RBHG11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.932,50"
RBHG11,Valorização patrimonial no fundo,"R$ 48.122,12"
RBHG11,RBHG11 X POUPANÇA,"3,88%"
RBHY11,Aplicação em 12 meses,"R$ 50.000,00"
RBHY11,Montante final na POUPANÇA,"R$ 53.000,00"
RBHY11,Montante final no FUNDO,"R$ 55.044,41"
RBHY11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 7.570,20"
RBHY11,Valorização patrimonial no fundo,"R$ 47.474,21"
RBHY11,RBHY11 X POUPANÇA,"3,86%"
RBIF11,Aplicação em 12 meses,"R$ 50.000,00"
RBIF11,Montante final na POUPANÇA,"R$ 53.000,00"
RBIF11,Montante final no FUNDO,"R$ 54.476,58"
RBIF11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 6.501,41"
RBIF11,Valorização patrimonial no fundo,"R$ 47.975,17"
RBIF11,RBIF11 X POUPANÇA,"2,79%"
RBIR11,Aplicação em 12 meses,"R$ 50.000,00"
RBIR11,Montante final na POUPANÇA,"R$ 53.000,00"
RBIR11,Montante final no FUNDO,"R$ 50.980,70"
RBIR11,Rendimento (ISENTO DE IR) no FUNDO,"R$ 1.619,87"
RBIR11,Valorização patrimonial no fundo,"R$ 49.360,83"
RBIR11,RBIR11 X POUPANÇA,"-3,81%"
RBIV11,Aplicação em 12 meses,"R$ 50.000,00"
RBIV11,Montante final na POUPANÇA,N/A
RBIV11,Montante final no FUNDO,N/A
